type,id,control,cc_est,cc_err,cc_p,cc_bonferroni_fdr,cc_posneg,sex_est,sex_err,sex_p,sex_bonferroni_fdr,sex_posneg,meaning,chapter,keep,factor
node,46070,NoCNV_Control,-10.9554874253788,729.922726508747,0.988024915826306,1.0,-,-0.10090448252249,0.50399806678424,0.841317852452034,1.0,-,J35.2 Hypertrophy of adenoids,100,True,402
node,44900,NoCNV_Control,-11.2647169405857,1964.99226313733,0.995425989879059,1.0,-,0.843603500653063,1.22476352476433,0.490956132283445,1.0,+,J01.2 Acute ethmoidal sinusitis,100,True,402
node,47110,NoCNV_Control,1.00355253048573,0.71299436938377,0.159273793011836,1.0,+,0.571674038565361,0.118203046172492,1.32229590637771e-06,0.0005315629543638394,+,J84.1 Other interstitial pulmonary diseases with fibrosis,100,True,402
node,45790,NoCNV_Control,-10.8409145686525,441.640297547798,0.980416348265527,1.0,-,-0.42957525510291,0.333877815012939,0.198225327103292,1.0,-,J30.3 Other allergic rhinitis,100,True,402
node,47690,NoCNV_Control,-11.6140334294849,729.03734841085,0.987289723852815,1.0,-,-0.309211166867436,0.368796337737749,0.401787338333251,1.0,-,"J98.9 Respiratory disorder, unspecified",100,True,402
node,45870,NoCNV_Control,-10.9305447291831,721.674607824937,0.987915634903888,1.0,-,-0.948339823801841,0.577389920082322,0.100494717990627,1.0,-,J32.1 Chronic frontal sinusitis,100,True,402
node,45560,NoCNV_Control,-10.7466245230965,729.047336585582,0.988239096633782,1.0,-,0.304624204439536,0.556389782985427,0.584034285076962,1.0,+,"J18.8 Other pneumonia, organism unspecified",100,True,402
node,47300,NoCNV_Control,-11.5501906181703,729.517833323968,0.987367911597121,1.0,-,0.219493931530723,0.371673328943184,0.554817922776299,1.0,+,J93.8 Other pneumothorax,100,True,402
node,45290,NoCNV_Control,-10.5694393568064,1203.2198080337,0.992991235709549,1.0,-,0.150435129836463,1.00002282390492,0.880424035684974,1.0,+,"J12.9 Viral pneumonia, unspecified",100,True,402
node,46160,NoCNV_Control,1.91073079412485,1.01093439180086,0.0587493886883906,1.0,+,0.795170986679869,0.269566086919309,0.0031796082333694,1.0,+,J38.0 Paralysis of vocal cords and larynx,100,True,402
node,45730,NoCNV_Control,-11.5791119648495,1201.68374456118,0.992311910898442,1.0,-,0.332791640187185,0.605567889175739,0.582626014407633,1.0,+,"J21.9 Acute bronchiolitis, unspecified",100,True,402
node,44930,NoCNV_Control,-10.9654724080522,1198.73773326475,0.992701440125362,1.0,-,-0.542754432583979,0.866051808253263,0.530856082264209,1.0,-,J01.8 Other acute sinusitis,100,True,402
node,46850,NoCNV_Control,-11.0154297795832,729.267459132427,0.987948581767792,1.0,-,0.268263443180236,0.485959785342538,0.580929120656602,1.0,+,J67.9 Hypersensitivity pneumonitis due to unspecified organic dust,100,True,402
node,45800,NoCNV_Control,-11.011781855631,442.70533165911,0.980155592948159,1.0,-,-0.111994387484877,0.297501884623348,0.706582872547764,1.0,-,"J30.4 Allergic rhinitis, unspecified",100,True,402
node,44960,NoCNV_Control,-10.7856174445101,1198.31098866172,0.992818590894807,1.0,-,0.555924868789758,0.912895962946875,0.542545330269038,1.0,+,J02.0 Streptococcal pharyngitis,100,True,402
node,47200,NoCNV_Control,-10.7260545525845,720.914787993434,0.988129196778035,1.0,-,0.961495392850175,0.600963296773158,0.109615521468906,1.0,+,J86.0 Pyothorax with fistula,100,True,402
node,47660,NoCNV_Control,-11.0108472754894,727.33949250229,0.987921665770192,1.0,-,0.507201179506463,0.492851847946366,0.303425685950965,1.0,+,"J98.5 Diseases of mediastinum, not elsewhere classified",100,True,402
node,46360,NoCNV_Control,1.50604180036894,1.00786213323763,0.135098932188094,1.0,+,0.216486205975341,0.209863447749361,0.302279475443292,1.0,+,J42 Unspecified chronic bronchitis,100,True,402
node,44920,NoCNV_Control,-10.8762701277791,1983.77490855529,0.995625529639775,1.0,-,0.150431689854698,1.41422967224484,0.915288749877982,1.0,+,J01.4 Acute pansinusitis,100,True,402
node,46280,NoCNV_Control,-10.8762701277766,1983.77490855255,0.99562552963977,1.0,-,0.150431689854665,1.41422967224482,0.915288749877999,1.0,+,"J39.3 Upper respiratory tract hypersensitivity reaction, site unspecified",100,True,402
node,46220,NoCNV_Control,-11.5754429846683,1200.78598634968,0.992308600945847,1.0,-,-0.409237353821491,0.626819704926821,0.513834358560329,1.0,-,J38.6 Stenosis of larynx,100,True,402
node,45160,NoCNV_Control,-11.5466279860218,728.818981447666,0.987359699670982,1.0,-,-0.342158761000493,0.382766861934219,0.371370556528635,1.0,-,"J10.0 Influenza with pneumonia, influenza virus identified",100,True,402
node,45350,NoCNV_Control,-11.4453533687157,716.46224860125,0.987254482187915,1.0,-,1.20059474437779,0.439207198496923,0.0062655649924985,1.0,+,J15.2 Pneumonia due to staphylococcus,100,True,402
node,45330,NoCNV_Control,-11.5608196969942,720.260847249986,0.987193801351102,1.0,-,0.998052735684905,0.398467042896103,0.0122544571056282,1.0,+,J15.0 Pneumonia due to Klebsiella pneumoniae,100,True,402
node,45010,NoCNV_Control,-15.6820522043238,21865.2506379484,0.999427746497399,1.0,-,16.6445073074498,1636.70671591232,0.991886043864927,1.0,+,J03.8 Acute tonsillitis due to other specified organisms,100,True,402
node,45760,NoCNV_Control,-10.9749281903068,1203.22025729366,0.992722359614824,1.0,-,0.150438569975804,0.816524593621965,0.853823183882153,1.0,+,J30.0 Vasomotor rhinitis,100,True,402
node,45170,NoCNV_Control,-11.3087410800738,442.020753744651,0.97958899986588,1.0,-,0.344828528050018,0.255287871188501,0.176777492772622,1.0,+,"J10.1 Influenza with other respiratory manifestations, influenza virus identified",100,True,402
node,45420,NoCNV_Control,-11.4619715663995,1187.53568893682,0.992299020365247,1.0,-,0.997834959811025,0.690098737201407,0.14819663619488,1.0,+,"J15.9 Bacterial pneumonia, unspecified",100,True,402
node,46550,NoCNV_Control,-10.7400602971851,1169.91439840188,0.992675354759901,1.0,-,1.53679994351011,1.11805439958758,0.169277028613412,1.0,+,J60 Coalworker's pneumoconiosis,100,True,402
node,45830,NoCNV_Control,-10.9749281903073,1203.22025729407,0.992722359614826,1.0,-,0.150438569975843,0.816524593621924,0.853823183882108,1.0,+,J31.1 Chronic nasopharyngitis,100,True,402
node,47350,NoCNV_Control,-10.7940441267932,442.515743281363,0.980539568787957,1.0,-,0.204582052816486,0.328987778027457,0.534038500232066,1.0,+,J94.2 Haemothorax,100,True,402
node,47460,NoCNV_Control,-11.2524156960933,1196.18970742976,0.992494504600688,1.0,-,0.661313457252171,0.730328083923716,0.365199561278823,1.0,+,"J95.9 Postprocedural respiratory disorder, unspecified",100,True,402
node,45060,NoCNV_Control,-14.9888695426366,21865.1320207204,0.999453038442944,1.0,-,15.9513354367234,1636.7068196098,0.992223944669477,1.0,+,J04.2 Acute laryngotracheitis,100,True,402
node,45340,NoCNV_Control,2.63879631211938,1.01947317216397,0.0096425148985662,1.0,+,0.418491911687173,0.368524147336759,0.256128678599218,1.0,+,J15.1 Pneumonia due to Pseudomonas,100,True,402
node,46560,NoCNV_Control,1.74191336203652,1.01184568853721,0.0851563677536475,1.0,+,4.41475806422836,1.00700593887932,1.16496376429804e-05,0.004683154332478121,+,J61 Pneumoconiosis due to asbestos and other mineral fibres,100,True,402
node,47670,NoCNV_Control,2.96094173043341,1.02621815685648,0.0039104751319762,1.0,+,0.912411146485026,0.457806888169524,0.0462609643178208,1.0,+,J98.6 Disorders of diaphragm,100,True,402
node,46300,NoCNV_Control,-11.0529808753262,1155.79805237529,0.99236988818659,1.0,-,1.94231431634226,1.08014460419399,0.0721455704982644,1.0,+,"J39.9 Disease of upper respiratory tract, unspecified",100,True,402
node,45200,NoCNV_Control,-11.4619715663971,1187.53568893559,0.99229902036524,1.0,-,0.997834959811038,0.690098737201227,0.148196636194769,1.0,+,"J11.0 Influenza with pneumonia, virus not identified",100,True,402
node,47340,NoCNV_Control,-11.6316648818336,1179.6842146014,0.99213300022544,1.0,-,1.24919865645662,0.666701015228175,0.0609715864899933,1.0,+,J94.1 Fibrothorax,100,True,402
node,44970,NoCNV_Control,-10.7901999944169,1202.49908240587,0.99284056131317,1.0,-,-0.255051168977581,0.912895962999456,0.77994792675721,1.0,-,J02.8 Acute pharyngitis due to other specified organisms,100,True,402
node,47360,NoCNV_Control,-11.291626212655,434.201005509486,0.97925292959293,1.0,-,1.22880628764037,0.289521058594329,2.19303657234976e-05,0.008816007020846036,+,J94.8 Other specified pleural conditions,100,True,402
node,45390,NoCNV_Control,-11.363394907532,1191.81953888111,0.992392690595303,1.0,-,0.843659646711705,0.707139155285755,0.232845761434459,1.0,+,J15.6 Pneumonia due to other aerobic Gram-negative bacteria,100,True,402
node,47060,NoCNV_Control,-11.2711578480864,440.824784749868,0.979601639063422,1.0,-,0.55627172792776,0.263610109908217,0.0348405857963111,1.0,+,J80 Adult respiratory distress syndrome,100,True,402
node,47070,NoCNV_Control,0.833817853856197,1.00525612172099,0.406845224949421,1.0,+,0.4356281673615,0.152002674213293,0.0041579357561535,1.0,+,J81 Pulmonary oedema,100,True,402
node,47330,NoCNV_Control,-15.0078555219524,22206.1043160993,0.999460754793831,1.0,-,-15.800859768959,1764.5192897494,0.992855224853154,1.0,-,J94.0 Chylous effusion,100,True,402
node,47120,NoCNV_Control,-10.818297563272,728.011165496078,0.988143815177861,1.0,-,0.438180230942846,0.54010411392134,0.417200039706343,1.0,+,J84.8 Other specified interstitial pulmonary diseases,100,True,402
node,47250,NoCNV_Control,-11.9452500193859,410.299387906482,0.976774071272182,1.0,-,3.4116257840116,0.45578306127479,7.1440156184881e-14,2.871894278632216e-11,+,J92.0 Pleural plaque with presence of asbestos,100,True,402
node,46340,NoCNV_Control,5.31264083910963,1.22691039665074,1.49043778695134e-05,0.0059915599035443865,+,0.840859967017074,1.22548822609942,0.492623040920701,1.0,+,J41.1 Mucopurulent chronic bronchitis,100,True,402
node,47580,NoCNV_Control,1.83176657297367,1.00998882710202,0.0697315760670357,1.0,+,0.211041030325921,0.246394947760302,0.39171284114459,1.0,+,J96.91 Respiratory failure unspecified; Type II [hypercapnic],100,True,402
node,44880,NoCNV_Control,-11.1250720283939,1200.29064900357,0.992604794410042,1.0,-,0.438145273879559,0.763792575420955,0.566208512806787,1.0,+,J01.0 Acute maxillary sinusitis,100,True,402
node,47520,NoCNV_Control,-11.1931621079371,438.685081469786,0.979643980010139,1.0,-,0.817416200992523,0.282319762884423,0.003787288276629,1.0,+,J96.1 Chronic respiratory failure,100,True,402
node,46210,NoCNV_Control,-10.9554874253799,729.9227265091,0.98802491582631,1.0,-,-0.100904482522433,0.503998066784115,0.841317852452083,1.0,-,J38.5 Laryngeal spasm,100,True,402
node,45250,NoCNV_Control,-11.262632656364,1203.21992233406,0.992531581866424,1.0,-,0.150442010273139,0.70713915176413,0.831523999416006,1.0,+,J12.1 Respiratory syncytial virus pneumonia,100,True,402
node,47170,NoCNV_Control,-10.8094033776494,724.466893945471,0.988095610518324,1.0,-,0.738330649931911,0.557814391642738,0.185631444881513,1.0,+,J85.2 Abscess of lung without pneumonia,100,True,402
node,45490,NoCNV_Control,3.36626399632318,1.03835186982464,0.0011872321222856,0.47726731315881116,+,1.53654431903359,0.64558133498891,0.0173082180842048,1.0,+,J17.2 Pneumonia in mycoses,100,True,402
node,47020,NoCNV_Control,-14.988869542638,21865.1320207366,0.999453038442945,1.0,-,15.9513354367295,1636.70681961323,0.99222394466949,1.0,+,J70.3 Chronic drug-induced interstitial lung disorders,100,True,402
node,45950,NoCNV_Control,-15.0078555219524,22206.1043161031,0.999460754793832,1.0,-,-15.8008597689569,1764.51928974788,0.992855224853149,1.0,-,J33.1 Polypoid sinus degeneration,100,True,402
node,45450,NoCNV_Control,-11.2647169405908,1964.99226314267,0.995425989879069,1.0,-,0.843603500653119,1.2247635247645,0.490956132283477,1.0,+,J16.8 Pneumonia due to other specified infectious organisms,100,True,402
node,46990,NoCNV_Control,-10.909423454862,1162.11457294671,0.992509918645272,1.0,-,1.75996812688286,1.095465962721,0.108143643124279,1.0,+,J70.0 Acute pulmonary manifestations due to radiation,100,True,402
node,46460,NoCNV_Control,1.74219109364613,0.585379236284724,0.0029186818523211,1.0,+,0.0401652589268764,0.135817904156464,0.767437239920177,1.0,+,J44.8 Other specified chronic obstructive pulmonary disease,100,True,402
node,46080,NoCNV_Control,-15.0078555219541,22206.1043161169,0.999460754793832,1.0,-,-15.8008597689566,1764.51928974813,0.99285522485315,1.0,-,J35.3 Hypertrophy of tonsils with hypertrophy of adenoids,100,True,402
node,46410,NoCNV_Control,-11.4332586477758,1169.89561238345,0.992202487771112,1.0,-,1.53687728512844,0.790598367898145,0.0519024590373439,1.0,+,J43.8 Other emphysema,100,True,402
node,47230,NoCNV_Control,-11.4686446081259,441.123068142493,0.979258342268819,1.0,-,0.510854716762232,0.237981095483433,0.0318236342155557,1.0,+,J91 Pleural effusion in conditions classified elsewhere,100,True,402
node,45180,NoCNV_Control,-15.6820522043222,21865.2506379337,0.999427746497399,1.0,-,16.644507307451,1636.7067159071,0.9918860438649,1.0,+,"J10.8 Influenza with other manifestations, influenza virus identified",100,True,402
node,45380,NoCNV_Control,-11.4857984949282,1203.2195299921,0.992383599269124,1.0,-,0.15044545072761,0.632491736353694,0.811988495550338,1.0,+,J15.5 Pneumonia due to Escherichia coli,100,True,402
node,47100,NoCNV_Control,-10.5694393568043,1203.21980803296,0.992991235709546,1.0,-,0.150435129836645,1.00002282390495,0.880424035684834,1.0,+,J84.0 Alveolar and parietoalveolar conditions,100,True,402
node,47010,NoCNV_Control,-15.007855521953,22206.1043161156,0.999460754793832,1.0,-,-15.8008597689605,1764.5192897504,0.992855224853157,1.0,-,J70.2 Acute drug-induced interstitial lung disorders,100,True,402
node,47050,NoCNV_Control,-15.6820522043243,21865.2506379565,0.999427746497399,1.0,-,16.6445073074493,1636.70671591183,0.991886043864925,1.0,+,J70.9 Respiratory conditions due to unspecified external agent,100,True,402
node,47490,NoCNV_Control,-11.2524156960904,1196.18970742788,0.992494504600678,1.0,-,0.661313457252367,0.730328083923379,0.365199561278459,1.0,+,J96.00 Acute respiratory failure; Type I [hypoxic],100,True,402
node,46840,NoCNV_Control,-10.8762701277751,1983.7749085501,0.995625529639765,1.0,-,0.150431689854619,1.41422967224588,0.915288749878088,1.0,+,J67.8 Hypersensitivity pneumonitis due to other organic dusts,100,True,402
node,47440,NoCNV_Control,-10.876270127779,1983.77490855518,0.995625529639775,1.0,-,0.150431689854652,1.41422967224525,0.915288749878032,1.0,+,J95.5 Postprocedural subglottic stenosis,100,True,402
node,45360,NoCNV_Control,-14.988869542638,21865.1320207373,0.999453038442945,1.0,-,15.9513354367243,1636.70681961211,0.992223944669487,1.0,+,"J15.3 Pneumonia due to streptococcus, group B",100,True,402
node,46680,NoCNV_Control,-11.0529808753253,1155.79805237497,0.992369888186588,1.0,-,1.94231431634223,1.08014460419397,0.0721455704982622,1.0,+,J64 Unspecified pneumoconiosis,100,True,402
node,47570,NoCNV_Control,-11.3301621243907,439.480900904562,0.979432188999407,1.0,-,0.729028934259966,0.260603824671317,0.005150604718282,1.0,+,"J96.90 Respiratory failure, unspecified; Type I [hypoxic]",100,True,402
node,47390,NoCNV_Control,-11.3339204110011,703.787074069918,0.987151271208663,1.0,-,1.8090889144119,0.545586709178667,0.000913617233855,0.36727412800971,+,J95.0 Tracheostomy malfunction,100,True,402
node,47410,NoCNV_Control,-11.2722882638672,1976.3838267118,0.995449296899099,1.0,-,-0.542736680961971,1.22476352488831,0.657667443186003,1.0,-,J95.2 Acute pulmonary insufficiency following nonthoracic surgery,100,True,402
node,46670,NoCNV_Control,-14.988869542637,21865.1320207216,0.999453038442945,1.0,-,15.9513354367272,1636.70681961196,0.992223944669485,1.0,+,J63.8 Pneumoconiosis due to other specified inorganic dusts,100,True,402
node,46780,NoCNV_Control,-11.1250720283919,1200.29064900212,0.992604794410035,1.0,-,0.438145273879212,0.76379257542103,0.566208512807132,1.0,+,J67.2 Bird fancier's lung,100,True,402
node,46590,NoCNV_Control,-16.0875095260068,21864.8962309752,0.9994129414483,1.0,-,17.0499968896586,1636.70653671904,0.991688379724365,1.0,+,J62.8 Pneumoconiosis due to other dust containing silica,100,True,402
node,47590,NoCNV_Control,-11.651111333269,1191.81617210164,0.992200060716618,1.0,-,0.843687722707946,0.612409833073178,0.168310711757478,1.0,+,"J96.99 Respiratory failure, unspecified; Type unspecified",100,True,402
node,46650,NoCNV_Control,-10.8762701277775,1983.77490855332,0.995625529639771,1.0,-,0.150431689854597,1.41422967224536,0.91528874987807,1.0,+,J63.4 Siderosis,100,True,402
node,47730,NoCNV_Control,-10.7946659093816,442.72567002029,0.980547674240662,1.0,-,0.0964017718270841,0.328987777794314,0.769502744807552,1.0,+,J99.8 Respiratory disorders in other diseases classified elsewhere,100,True,402
node,47030,NoCNV_Control,-10.8762701277772,1983.77490855308,0.995625529639771,1.0,-,0.150431689854553,1.41422967224516,0.915288749878082,1.0,+,"J70.4 Drug-induced interstitial lung disorder, unspecified",100,True,402
node,47150,NoCNV_Control,-10.9094234548605,1162.1145729457,0.992509918645267,1.0,-,1.75996812688309,1.09546596272034,0.108143643124018,1.0,+,J85.0 Gangrene and necrosis of lung,100,True,402
node,46920,NoCNV_Control,-15.6820522043242,21865.2506379459,0.999427746497399,1.0,-,16.6445073074628,1636.70671591768,0.991886043864947,1.0,+,"J68.8 Other respiratory conditions due to chemicals, gases, fumes and vapours",100,True,402
node,45110,NoCNV_Control,-15.0078555219596,22206.1043161787,0.999460754793833,1.0,-,-15.8008597689659,1764.51928975283,0.992855224853165,1.0,-,J06.0 Acute laryngopharyngitis,100,True,402
node,47500,NoCNV_Control,-11.5791119648418,1201.68374455931,0.992311910898435,1.0,-,0.332791640186798,0.6055678891758,0.582626014408109,1.0,+,J96.01 Acute respiratory failure; Type II [hypercapnic],100,True,402
node,47540,NoCNV_Control,-11.6511113332697,1191.81617210215,0.992200060716621,1.0,-,0.843687722707974,0.612409833073654,0.168310711757795,1.0,+,J96.11 Chronic respiratory failure; Type II [hypercapnic],100,True,402
node,45260,NoCNV_Control,-11.1019703573218,1185.48487712581,0.992527984593541,1.0,-,1.0667997560665,0.836687368164599,0.202299359355807,1.0,+,J12.2 Parainfluenza virus pneumonia,100,True,402
